"","Protein","Gene","Protein_Description","aNoGlu_PISA_1","aNoGlu_PISA_2","aNoGlu_PISA_3","aNoGlu_PISA_4","aNoGlu_PISA_5","bGlu_PISA_1","bGlu_PISA_2","bGlu_PISA_3","bGlu_PISA_4","bGlu_PISA_5","cNoGlu_PROT_1","cNoGlu_PROT_2","cNoGlu_PROT_3","dGlu_PROT_1","dGlu_PROT_2","dGlu_PROT_3","log_PISA","log_PROT","log_adj_p_PISA","log_adj_p_PROT","significant_PISA","significant_PROT","sig_PISA","sig_PROT","sig_all"
"4201","sp|O60271|JIP4_HUMAN","SPAG9","C-Jun-amino-terminal kinase-interacting protein 4",2801969.51850105,2831110.15264834,2762803.64109707,3019983.48522987,3076314.3561317,2511850.70210186,2555141.24125693,2645550.69718813,2995794.57294329,2877456.25096624,1593391.22718604,1542222.8792426,1427204.60315432,1492642.2,1500972.60257364,1459168.61402226,0.0931759176805309,0.0352178928090318,0.54769510379879,0.211277598506639,"not significant","not significant",0,0,"0"
"4202","sp|O60493|SNX3_HUMAN","SNX3","Sorting nexin-3",2291990.43725252,2175089.83641194,2155283.05661312,2510579.17221453,2433784.47373607,1477456.49962311,1685249.78998137,1382408.4603489,1812255.92248646,2054785.1349714,1245727.9272458,1304121.42426007,1122620.93241955,1331137.72,1370674.17841339,1386246.05256202,0.459433207802676,-0.154664830443215,1.84625329234448,0.868970076882483,"not significant","not significant",0,0,"0"
"4203","sp|O60502|OGA_HUMAN","OGA","Protein O-GlcNAcase",1111369.8495951,994393.334087096,1116254.98081133,960184.922069649,984602.26634416,1138411.32914073,1128851.8545089,1126734.90556314,951911.309803901,1081444.68629878,1041285.63198568,1069598.15182764,1026149.22055069,923459.915,921301.785801074,903029.260468126,-0.0709764997488563,0.191128452664968,0.329181936087294,2.1372212412743,"not significant","not significant",0,0,"0"
"4204","sp|Q96G46|DUS3L_HUMAN","DUS3L","tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like",228988.604124912,254166.30271553,239513.044936366,215938.971915917,211998.262322213,264418.725847964,289303.234456776,267025.093428885,254506.792941089,261308.392217235,496838.815147431,496090.161991416,495091.128484073,408842.0439,411422.746873117,403336.306056761,-0.216134142386085,0.282260714549735,1.55835251669269,3.06307521714502,"not significant","not significant",0,0,"0"
"4205","sp|Q1MSJ5|CSPP1_HUMAN","CSPP1","Centrosome and spindle pole-associated protein 1",18496.0448856251,19700.8275466759,21488.8628546878,23463.3922699636,20700.3018690819,15483.8226351818,16104.7685377012,16966.885776767,27591.4418547916,23158.6920168417,11903.5148817057,13891.3197743764,11654.6198522696,12735.9419,16957.9146358352,13897.1886520577,0.0645461514602875,-0.219087091354794,0.0865517437308382,0.476278574805466,"not significant","not significant",0,0,"0"
"4206","sp|O60568|PLOD3_HUMAN","PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3",683892.551187123,687545.610014318,674045.823839559,700918.456138834,727848.763180219,670811.434409772,703609.784915419,742245.078460726,722535.349659886,725960.911092693,587367.114680388,576711.065616105,569849.504602989,662274.114,669469.392495555,665146.327655447,-0.0372657885387209,-0.203711012495837,0.369937473971315,2.66021430919946,"not significant","not significant",0,0,"0"
"4207","sp|O60684|IMA7_HUMAN","KPNA6","Importin subunit alpha-7",443487.513614592,495035.288853583,489385.574232784,414275.334895068,428306.793836473,439576.39455204,476545.414252129,474203.898510485,444763.143762015,519313.675530547,651687.538339985,684357.050647603,597739.748797917,662099.2935,675753.531087132,672758.84980946,-0.0523569917872271,-0.056207559729291,0.215293534974617,0.313419097300603,"not significant","not significant",0,0,"0"
"4208","sp|P52294|IMA5_HUMAN","KPNA1","Importin subunit alpha-5",314096.859915278,329726.957580131,386719.267432698,391006.471557764,384248.081772859,269389.775667535,314908.443043191,221085.122422431,315388.917739722,365013.113888914,337248.495767614,390028.202068354,342042.739639778,321015.7456,351558.135524671,377385.600033928,0.281410501980217,0.0263592391814896,0.818091527784,0.0685437557205148,"not significant","not significant",0,0,"0"
"4209","sp|Q6DN03|H2B2C_HUMAN","H2BC20P","Putative histone H2B type 2-C",1000286.07114495,940254.173990918,1027297.75004192,712619.424598515,785741.348241796,1105302.8728309,1059371.98316433,1055663.75850902,657427.440661672,706984.963355664,829180.511149583,842408.315311485,957631.806730981,845401.7329,837708.262466068,819992.51086877,-0.0377959286437506,0.0709178389546353,0.0453886716532112,0.31885212837864,"not significant","not significant",0,0,"0"
"4210","sp|Q99880|H2B1L_HUMAN","H2BC13","Histone H2B type 1-L",1996258.49771588,1975138.47816618,1916073.52115338,1118371.01327159,1200360.72116147,2123244.4347437,2114932.6624603,2028101.42648879,823423.44444416,975291.089672686,1667417.93655485,1770100.96435286,1663600.03192964,1693611.66,1668718.99550522,1675788.15242288,0.0250414165245887,0.0179285938080309,0.0150569608214217,0.164588353793705,"not significant","not significant",0,0,"0"
"4211","sp|O60814|H2B1K_HUMAN","H2BC12","Histone H2B type 1-K",1472418.66314485,1465846.15132838,1648846.41659262,1041118.63205185,1174336.76753553,1540192.28568703,1647757.39484377,1538348.10362026,874559.928482747,926986.081920375,1301795.30605449,1295933.05956567,1366978.20897984,1244074.008,1251539.89043335,1301822.98293516,0.0594726473144471,0.0621881115941908,0.0634756961660816,0.668485909585903,"not significant","not significant",0,0,"0"
"4212","sp|P06899|H2B1J_HUMAN","H2BC11","Histone H2B type 1-J",19754384.8103529,18977628.4223955,19276154.6107484,12016790.8826161,12981178.5671355,20287407.6640233,20047992.7942154,19239421.6528782,9993822.59339304,10578651.0549419,17146143.3354621,16650603.5534961,17539423.2265349,15868296.58,15613918.263572,15642211.6019315,0.0505641667405047,0.123500609730812,0.0428912317520159,1.58280078436292,"not significant","not significant",0,0,"0"
"4213","sp|O60825|F262_HUMAN","PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",376476.115457668,432930.903252979,395607.093275965,424802.143672301,416350.590520915,406409.649054,463425.203542394,438247.269446251,493666.163557077,534008.533916653,484418.157254147,498687.988307567,481509.148223141,445885.8772,442715.195669353,442023.810285581,-0.19096629160869,0.138417847929636,0.908645862627559,2.03457329337552,"not significant","not significant",0,0,"0"
"4214","sp|Q16877|F264_HUMAN","PFKFB4","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",10561.2859982056,14555.1044515099,12378.6898097197,9373.80690760233,14066.6617774324,14342.7862426317,24736.7367729056,16977.1076815866,18845.2208258396,14262.2439827002,18658.541465415,19997.2521158866,21476.7841951829,20941.4824,21668.8860088604,17442.8764681425,-0.549178762539594,0.00190460396671372,1.01480355743673,0.00391980500082164,"not significant","not significant",0,0,"0"
"4215","sp|O95785|WIZ_HUMAN","WIZ","Protein Wiz",128216.414216283,131415.524676901,122111.584130981,122806.653437008,120306.388260994,121668.593748863,138674.353867631,129917.946109287,126287.07960507,127896.451947255,180326.13331716,180302.482603914,175275.478590007,166910.0342,180302.633858709,183534.296160268,-0.0445308923841479,0.013950624642428,0.345495505907236,0.0816355421020338,"not significant","not significant",0,0,"0"
"4216","sp|Q8N3X1|FNBP4_HUMAN","FNBP4","Formin-binding protein 4",329886.400157932,351821.753932834,337460.149509581,360411.937517566,353800.574720358,289984.31112989,301002.03231186,316010.823186085,334755.221061221,335178.292405545,239832.911331426,241342.658809414,241316.698109576,240645.4199,245998.011390703,242331.282748526,0.13646940037453,-0.012886623930015,1.17039685841355,0.432298547359984,"not significant","not significant",0,0,"0"
"4217","sp|Q9BZI7|REN3B_HUMAN","UPF3B","Regulator of nonsense transcripts 3B",127715.815427128,138647.07827997,132795.483534183,124756.411449548,115685.351011791,114372.636761231,122552.0889069,123739.62125795,115472.781869863,115167.64237408,205175.283331786,202401.33295781,194447.041857867,231674.9507,235081.149478719,229152.965346783,0.113268335844873,-0.209078618650655,0.831826289941721,2.08192892358846,"not significant","not significant",0,0,"0"
"4218","sp|P46100|ATRX_HUMAN","ATRX","Transcriptional regulator ATRX",116690.802275911,118653.809296039,117751.797870592,114484.930155263,102450.011648192,116972.198731103,112554.003765981,114863.461014595,117701.325708098,107824.1528956,127491.534899681,122169.22120375,132319.400401466,119778.4238,124340.451974226,121713.015697645,0.00029414422169973,0.0623168458013106,0.00113346296405892,0.578517669313791,"not significant","not significant",0,0,"0"
"4219","sp|O60841|IF2P_HUMAN","EIF5B","Eukaryotic translation initiation factor 5B",1003699.65578679,1028040.59647643,1065150.89229248,909843.64512683,913109.27434685,934070.057996346,1039113.25300641,939961.931490422,976233.757299869,1001154.53852841,2127839.21575386,2103328.88344694,1966649.18105117,2229204.016,2337282.24253666,2282264.94072979,0.00862072340540405,-0.144080728140688,0.0330042948765748,1.23388328500208,"not significant","not significant",0,0,"0"
"4220","sp|O75179|ANR17_HUMAN","ANKRD17","Ankyrin repeat domain-containing protein 17",892373.763857115,917870.634704339,900821.663758414,863377.755207596,818793.506073211,799401.878636801,828264.358992238,778876.510648687,769911.355539448,827339.136271149,833294.504659591,850460.308162141,786954.48692534,1009878.905,1060805.46612876,1046403.49101061,0.133916962350228,-0.335273546003651,1.49913316749204,2.11854491873691,"not significant","not significant",0,0,"0"
"4221","sp|Q8WUM0|NU133_HUMAN","NUP133","Nuclear pore complex protein Nup133",485134.994826509,595625.56658997,507354.881136006,460222.312659609,424853.997657841,535903.05316661,590397.066603995,536266.022761989,454693.162859668,445321.446849037,1248932.96712762,1269671.00427944,1204039.60174269,1461632.13,1489001.89182964,1494263.55562477,-0.0512233677576287,-0.255822684757524,0.111673386050287,2.31423277645932,"not significant","not significant",0,0,"0"
"4222","sp|O75044|SRGP2_HUMAN","SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2",155107.311938291,179411.31350102,166596.212031845,161340.881353499,155986.267940493,179174.416396056,187468.095066967,211852.284961778,170188.926281954,167860.721869782,216050.696596325,215660.577859189,230023.741083036,221939.064,222811.049212246,227083.777488405,-0.163324682391765,-0.0218509528329714,0.803179166645907,0.194675061444504,"not significant","not significant",0,0,"0"
"4223","sp|O75052|CAPON_HUMAN","NOS1AP","Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein",32640.1947315143,47649.9274518356,36507.3779873989,40063.6759241782,32455.4855040724,59625.6547432413,40326.3546651565,44360.7040946087,42550.2058196933,31615.5078643557,55026.1450516175,50878.6292388777,46058.0225330952,63910.8086,64403.9881269732,59955.2108158918,-0.206689446381605,-0.309085019258042,0.3332233849702,1.34283523293636,"not significant","not significant",0,0,"0"
"4224","sp|O75122|CLAP2_HUMAN","CLASP2","CLIP-associating protein 2",1324518.37006947,1411587.85009296,1396314.14861135,1289015.61559125,1225470.29697502,1246570.09057955,1366223.85717157,1294706.88290753,1191958.0383454,1148017.43444542,2259062.85970954,2244606.07004858,2262712.86633907,2589266.705,2647010.83932068,2575010.22860466,0.0894094884195797,-0.207175827285497,0.524296179305387,2.62777898914667,"not significant","not significant",0,0,"0"
"4225","sp|Q86YQ8|CPNE8_HUMAN","CPNE8","Copine-8",116687.443831024,125159.600349467,131400.453902697,114360.921439255,127063.652701088,123169.136275354,114453.110404123,114730.399454901,132085.922907085,126246.511007028,145829.868177517,151688.979444548,137092.709536359,168950.9209,165869.208982829,178157.431316459,0.00938833894585146,-0.239169181393642,0.0358891860355524,1.4661696613687,"not significant","not significant",0,0,"0"
"4226","sp|Q96FN4|CPNE2_HUMAN","CPNE2","Copine-2",46068.1384575461,52323.1410845435,58324.5673123531,56077.8994724711,50999.5546600591,64141.7478806842,68097.6626180425,62166.1956355168,68311.3941559773,65588.6825940154,74039.0537240333,73861.555734155,91452.6153841594,74958.3477,69939.007089913,68255.2958124606,-0.315631794883573,0.167254248179019,2.13410289225647,0.47580761778413,"not significant","not significant",0,0,"0"
"4227","sp|O75131|CPNE3_HUMAN","CPNE3","Copine-3",2155638.22949151,2089595.78478541,2118896.01938582,2273042.35185443,2248421.9984869,2049543.48052992,2210176.17859321,2232797.37707009,2465424.99902075,2428756.23202105,1567063.48966566,1643555.48415703,1574044.47971861,1414142.284,1438469.58816047,1450430.36868423,-0.0649292931607738,0.153060448569904,0.371110754843893,1.72814550690141,"not significant","not significant",0,0,"0"
"4228","sp|O75150|BRE1B_HUMAN","RNF40","E3 ubiquitin-protein ligase BRE1B",647927.455590112,666965.424570288,685829.576869512,541567.779646683,564605.517744525,633883.57653585,677418.08270786,648890.363399312,568766.37030788,585218.076126408,1018088.43303688,1051599.33502123,1017252.46541171,1149445.78,1176789.9375782,1186303.69229696,-0.00337686345596959,-0.186336861053422,0.00770558090069623,2.12883580659381,"not significant","not significant",0,0,"0"
"4229","sp|O75152|ZC11A_HUMAN","ZC3H11A","Zinc finger CCCH domain-containing protein 11A",179408.551145136,192394.495013283,168463.408425192,174638.049631237,185716.311177634,129851.360928837,146079.768010312,141267.627144548,146898.299424238,134623.478473665,254249.692814953,265898.177473621,237811.156687113,322134.6353,306747.988427161,308157.992618183,0.366204283245287,-0.305991720673562,2.77100068178959,1.77098279443672,"not significant","not significant",0,0,"0"
"4230","sp|O75153|CLU_HUMAN","CLUH","Clustered mitochondria protein homolog",1232049.41704165,1312944.15892239,1266113.59383211,1128608.62147804,1130725.84608991,1363382.40308869,1394504.10675468,1486517.68514626,1195226.13595468,1246083.14913417,1122625.55101434,1145477.19777044,1141854.55433202,1401642.212,1367238.01504776,1418366.90817709,-0.139280049402166,-0.296248394759609,0.692673979105439,2.64040935727131,"not significant","not significant",0,0,"0"
"4231","sp|O75190|DNJB6_HUMAN","DNAJB6","DnaJ homolog subfamily B member 6",314328.896156461,306573.534263609,318438.891708517,308559.851451155,302610.807848592,270055.30666822,276726.484000036,287470.170051121,255762.909269125,264139.749096797,291709.306656505,296782.759209014,269533.812318352,401824.3906,415533.692401176,418197.94943648,0.195352197216554,-0.526067372953679,2.46970488504337,2.46804052052838,"not significant","significant",0,2,"2"
"4232","sp|P25686|DNJB2_HUMAN","DNAJB2","DnaJ homolog subfamily B member 2",36989.0489178956,40004.7130014229,32081.6125523059,40078.7281795348,39487.9486928864,40180.6992535833,36916.7382363574,38288.4313124667,36769.4318023396,39432.1484326786,19835.0658007591,21250.6963071748,18930.7896485081,29430.0723,21911.9746793914,23578.1946772253,-0.0223517409328046,-0.319995121575651,0.084697747548301,0.732216199742843,"not significant","not significant",0,0,"0"
"4233","sp|O75348|VATG1_HUMAN","ATP6V1G1","V-type proton ATPase subunit G 1",128643.75826149,124067.926317649,115294.772270756,123509.448792586,125988.937148217,108368.418933212,113607.800399131,114658.922514484,105528.430368123,120728.017284068,108626.742101481,95687.0184686575,95393.3646206005,102111.7075,95332.0375592829,107139.621653429,0.133593358903969,-0.0232837757818131,1.2657935452276,0.0735184188142157,"not significant","not significant",0,0,"0"
"4234","sp|O75381|PEX14_HUMAN","PEX14","Peroxisomal membrane protein PEX14",385639.306617412,408655.718826863,403209.369988951,416236.575629337,425468.641189047,416645.221745208,398785.395997859,401072.507547847,414947.256321077,439548.547290782,250996.574997645,243587.088379798,226871.131733363,224561.0439,232048.615673601,236520.257705549,-0.0223167284719614,0.0577832109753618,0.171304261692107,0.387202322247562,"not significant","not significant",0,0,"0"
"4235","sp|O75400|PR40A_HUMAN","PRPF40A","Pre-mRNA-processing factor 40 homolog A",1098361.9677493,1134173.05743713,1149296.40901,990992.929303256,937547.062644728,853703.890818666,897003.250140427,855093.890102899,855947.22663118,882718.699171444,1638922.83180528,1714626.56460116,1518146.440162,1606863.107,1598077.81095878,1587399.0626027,0.289633594907166,0.0236938015121337,1.84465521566718,0.123493042967249,"not significant","not significant",0,0,"0"
