Group,SubGroup,Protein,Protein_ID,Entry_Name,Gene,Length,Percent_Coverage,Organism,Protein_Description,Protein_Existence,Protein_Probability,Top_Peptide_Probability,Total_Peptides,Unique_Peptides,Razor_Peptides,Total_Spectral_Count,Unique_Spectral_Count,Razor_Spectral_Count,Total_Intensity,Unique_Intensity,Razor_Intensity,Razor_Assigned_Modifications,Razor_Observed_Modifications,Indistinguishable_Proteins,TMT_126,TMT_127N,TMT_127C,TMT_128N,TMT_128C,TMT_129N,TMT_129C,TMT_130N,TMT_130C,TMT_131N,TMT_131C,TMT_132N,TMT_132C,TMT_133N,TMT_133C,TMT_134
1,a,sp|A0A385XJE6|INH21_ECOLI,A0A385XJE6,INH21_ECOLI,insH21,326,8,Escherichia coli (strain K12) OX=83333,Transposase InsH for insertion sequence element IS5U ,3:Protein inferred from homology,1,0.999,3,0,3,3,0,3,40159608,0,40159608,N-term(304.2072),,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799
1376,a,sp|P38104|RSPA_ECOLI,P38104,RSPA_ECOLI,rspA,404,41.8,Escherichia coli (strain K12) OX=83333,Starvation-sensing protein RspA ,2:Experimental evidence at transcript level,1,0.999,15,15,15,28,28,28,92982762,92982762,92982762,"13C(57.0215), 13K(304.2072), 15C(57.0215), 3C(57.0215), 4M(15.9949), 7C(57.0215), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,413110.7007,353623.0673,406621.494,474877.6196,1254463.479,1214477.305,1144298.389,1234276.543,564832.2411,634567.2234,556329.9783,622324.1626,1620546.292,1681729.252,1431939.627,1513899.074
1377,a,sp|P38105|RSPB_ECOLI,P38105,RSPB_ECOLI,rspB,339,44.8,Escherichia coli (strain K12) OX=83333,Starvation-sensing protein RspB ,2:Experimental evidence at transcript level,1,0.999,13,13,13,25,25,25,120442212,120442212,120442212,"21K(304.2072), 22K(304.2072), 24K(304.2072), 2K(304.2072), 4K(304.2072), 4M(15.9949), 5C(57.0215), 6K(304.2072), 7K(304.2072), N-term(304.2072)",,,258764.7351,242811.6351,298783.4301,327278.3002,2351080.195,2273336.438,2206981.092,2300218.882,429683.5875,468574.5322,413911.2089,425538.5947,2498452.091,2551479.411,2222479.052,2293004.256
1378,a,sp|P38134|ETK_ECOLI,P38134,ETK_ECOLI,etk,726,7.7,Escherichia coli (strain K12) OX=83333,Tyrosine-protein kinase etk ,1:Experimental evidence at protein level,1,0.999,4,4,4,5,5,5,44153098,44153098,44153098,"8K(304.2072), N-term(304.2072)",,,33445.8716,32267.1046,28497.1627,35193.8834,24137.5873,18309.6831,19470.9362,27177.1237,110133.0197,137356.031,119732.8184,133057.1973,36420.9175,28191.5671,29609.4904,21629.4491
1379,a,sp|P38489|NFSB_ECOLI,P38489,NFSB_ECOLI,nfsB,217,38.2,Escherichia coli (strain K12) OX=83333,Oxygen-insensitive NAD(P)H nitroreductase ,1:Experimental evidence at protein level,1,0.999,9,9,9,12,12,12,37775752,37775752,37775752,"11C(57.0215), 11K(304.2072), 13K(304.2072), 1K(304.2072), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,745480.6113,799808.9756,789882.405,847931.3413,520967.1626,342460.6111,429467.8652,399444.5505,980345.9038,906155.1899,945403.4453,695378.6411,275971.4462,245746.4988,220055.2378,218893.1713
1380,a,sp|P38521|YGGL_ECOLI,P38521,YGGL_ECOLI,yggL,108,33.3,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YggL ,4:Protein predicted,1,0.999,4,4,4,12,12,12,101599366,101599366,101599366,"12K(304.2072), 14K(304.2072), 26K(304.2072), N-term(304.2072)",,,754300.3594,599831.8164,717654.4839,790314.6807,315115.4473,210751.9668,233516.375,248853.1611,687716.3271,777111.2236,636714.6816,775284.2227,278367.3428,265202.2788,230973.188,228052.511
1381,a,sp|P39099|DEGQ_ECOLI,P39099,DEGQ_ECOLI,degQ,455,49.2,Escherichia coli (strain K12) OX=83333,Periplasmic pH-dependent serine endoprotease DegQ ,1:Experimental evidence at protein level,1,0.999,21,21,21,54,54,54,150242888,150242888,150242888,"10K(304.2072), 11K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 20K(304.2072), 3K(304.2072), 4M(15.9949), 7M(15.9949), 9K(304.2072), N-term(304.2072)",,,2771308.303,3550272.874,3459029.231,3551957.724,4975515.044,3966714.86,4118025.118,3823098.602,2757035.776,3193723.764,2758465.253,3123136.515,3605138.21,3600355.135,3073236.495,2977250.406
1382,a,sp|P39160|UXUB_ECOLI,P39160,UXUB_ECOLI,uxuB,486,54.5,Escherichia coli (strain K12) OX=83333,D-mannonate oxidoreductase ,3:Protein inferred from homology,1,0.999,22,21,22,90,82,90,1386315840,1366625888,1386315840,"10C(57.0215), 10K(304.2072), 11K(304.2072), 13K(304.2072), 14M(15.9949), 15M(15.9949), 16C(57.0215), 16K(304.2072), 17K(304.2072), 17M(15.9949), 18M(15.9949), 19K(304.2072), 1K(304.2072), 24K(304.2072), 3C(57.0215), 5M(15.9949), 6C(57.0215), 6M(15.9949), 7C(57.0215), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,4859645.31,4794689.962,5124739.831,5411075.91,5233728.701,4043968.289,4448217.419,4434170.056,5053144.519,5688680.943,4883593.618,5686954.046,5588915.588,5184132.583,4779213.175,4596399.476
1383,a,sp|P39161|UXUR_ECOLI,P39161,UXUR_ECOLI,uxuR,257,31.1,Escherichia coli (strain K12) OX=83333,Uxu operon transcriptional regulator ,4:Protein predicted,1,0.999,6,6,6,6,6,6,34100846,34100846,34100846,"11K(304.2072), 23C(57.0215), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,305041.4854,332288.9146,344369.0781,398870.606,199330.8149,159848.0161,155973.1787,161772.4722,681661.0059,818448.7754,698536.1045,794497.416,206972.877,180101.0488,151343.2378,140570.041
1384,a,sp|P39172|ZNUA_ECOLI,P39172,ZNUA_ECOLI,znuA,310,28.1,Escherichia coli (strain K12) OX=83333,High-affinity zinc uptake system protein ZnuA ,1:Experimental evidence at protein level,1,0.999,6,6,6,21,21,21,58194609,58194609,58194609,"11K(304.2072), 12K(304.2072), 15M(15.9949), 16K(304.2072), 21K(304.2072), 7K(304.2072), N-term(304.2072)",,,562967.3013,522280.5115,619086.717,675531.9385,855530.9585,665103.6514,753860.4858,822927.6079,547405.8015,536414.5579,471090.3406,513111.3845,771061.7856,922961.5232,640210.3057,627768.6499
1385,a,sp|P39173|YEAD_ECOLI,P39173,YEAD_ECOLI,yeaD,294,35.7,Escherichia coli (strain K12) OX=83333,Putative glucose-6-phosphate 1-epimerase ,1:Experimental evidence at protein level,1,0.999,13,13,13,40,40,40,1128403168,1128403168,1128403168,"15K(304.2072), 16K(304.2072), 17K(304.2072), 1K(304.2072), 2K(304.2072), 4K(304.2072), 5K(304.2072), 7K(304.2072), 8C(57.0215), 9K(304.2072), N-term(304.2072)",,,3071927.75,2843841.459,3396805.672,3387209.001,1824211.62,1619498.53,1643939.257,1528728.764,2086117.925,2244008.919,2209010.955,2220820.048,1327625.712,1268792.465,1128390.826,1071004.076
1386,a,sp|P39176|ERFK_ECOLI,P39176,ERFK_ECOLI,erfK,310,26.8,Escherichia coli (strain K12) OX=83333,"Probable L,D-transpeptidase ErfK/SrfK ",1:Experimental evidence at protein level,1,0.999,7,7,7,8,8,8,10876933,10876933,10876933,"1K(304.2072), N-term(304.2072)",,,360693.3975,333489.9531,360324.4707,395885.0527,160470.7744,120449.0249,130992.709,133751.6201,513143.0898,600433.6406,526729.8828,572569.6113,207841.3008,150663.8384,149410.7114,143646.0254
1387,a,sp|P39177|USPG_ECOLI,P39177,USPG_ECOLI,uspG,142,50,Escherichia coli (strain K12) OX=83333,Universal stress protein UP12 ,1:Experimental evidence at protein level,1,0.999,5,5,5,15,15,15,342143976,342143976,342143976,"16K(304.2072), N-term(304.2072)",,,1105721.135,952960.6191,1097879.942,1144125.766,3034996.252,1923103.241,2188497.383,2203241.023,1243092.756,1338928.403,1295664.331,1348422.618,2217656.757,2049225.373,1850712.983,1767004.91
1388,a,sp|P39180|AG43_ECOLI,P39180,AG43_ECOLI,flu,1039,38,Escherichia coli (strain K12) OX=83333,Antigen 43 ,1:Experimental evidence at protein level,1,0.999,23,23,23,72,72,72,268874384,268874384,268874384,"10K(304.2072), 13M(15.9949), 15K(304.2072), 16K(304.2072), 19K(304.2072), 20K(304.2072), 21K(304.2072), 27K(304.2072), 6K(304.2072), 7K(304.2072), N-term(304.2072)",,,2736693.955,2569437.38,2919572.82,3122301.21,3629569.698,2956537.123,3164009.126,3148737.376,1765545.325,2080109.841,1743838.856,2138249.656,2882812.198,2650053.74,2409963.353,2481738.321
1389,a,sp|P39187|YTFJ_ECOLI,P39187,YTFJ_ECOLI,ytfJ,184,53.3,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YtfJ ,1:Experimental evidence at protein level,1,0.999,11,11,11,32,32,32,173317866,173317866,173317866,"10K(304.2072), 11K(304.2072), 13K(304.2072), 13M(15.9949), 16K(304.2072), 18K(304.2072), 18M(15.9949), 22K(304.2072), 2K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1269536.46,1566138.042,1725543.072,1531011.18,1788041.169,1346134.454,1439845.648,1349209.56,1343515.71,1610670.375,1257905.072,1621357.585,1758230.433,1585502.76,1431343.056,1447913.973
1390,a,sp|P39199|PRMB_ECOLI,P39199,PRMB_ECOLI,prmB,310,21.6,Escherichia coli (strain K12) OX=83333,50S ribosomal protein L3 glutamine methyltransferase ,1:Experimental evidence at protein level,1,0.999,6,5,5,12,11,11,136957906,136957906,136957906,"10K(304.2072), 18M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,1172984.066,1088187.072,1114625.635,1350553.031,442819.4927,406508.6232,360630.4927,367528.4375,1373118.794,1722501.053,1492792.163,1680010.094,567333.7808,559872.6326,419092.3944,476731.4801
1391,a,sp|P39265|ALSB_ECOLI,P39265,ALSB_ECOLI,alsB,311,55.9,Escherichia coli (strain K12) OX=83333,D-allose-binding periplasmic protein ,1:Experimental evidence at protein level,1,0.999,20,20,20,79,79,79,658780528,658780528,658780528,"10K(304.2072), 10M(15.9949), 11K(304.2072), 14K(304.2072), 17K(304.2072), 18K(304.2072), 19K(304.2072), 1K(304.2072), 24K(304.2072), 25K(304.2072), 3M(15.9949), 6K(304.2072), 7K(304.2072), 7M(15.9949), 8K(304.2072), N-term(304.2072)",,,9272443.067,9152044.252,9792793.235,10653053.66,3196978.817,2733166.132,2521538.015,2448606.488,6321608.085,7427726.923,6515957.419,7104866.513,2486379.557,2320944.434,2023136.001,2049776.072
1392,a,sp|P39285|MSCM_ECOLI,P39285,MSCM_ECOLI,mscM,1107,16.2,Escherichia coli (strain K12) OX=83333,Miniconductance mechanosensitive channel MscM ,1:Experimental evidence at protein level,1,0.999,16,16,16,20,20,20,24094540,24094540,24094540,"10K(304.2072), 11K(304.2072), 3K(304.2072), 6K(304.2072), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,420334.7166,418595.4824,415409.476,506531.4246,638534.5642,564053.0908,577432.0457,611050.6086,804559.4893,913531.6697,787279.5554,910438.9854,896816.6504,813677.3191,762014.0114,755936.5938
1393,a,sp|P39286|RSGA_ECOLI,P39286,RSGA_ECOLI,rsgA,350,38.6,Escherichia coli (strain K12) OX=83333,Small ribosomal subunit biogenesis GTPase RsgA ,1:Experimental evidence at protein level,1,0.999,9,9,9,15,15,15,45286190,45286190,45286190,"12K(304.2072), 13K(304.2072), 2K(304.2072), 3M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,261874.806,308668.0372,295785.3141,345469.4434,445103.6885,395734.6958,374676.428,358863.4823,914274.73,1091270.505,975774.6033,1053128.593,512946.0176,518159.8425,435021.2841,436617.6515
1394,a,sp|P39298|YJFP_ECOLI,P39298,YJFP_ECOLI,yjfP,249,25.7,Escherichia coli (strain K12) OX=83333,Esterase YjfP ,4:Protein predicted,1,0.999,5,5,5,6,6,6,194204888,194204888,194204888,"16K(304.2072), 4C(57.0215), N-term(304.2072)",,,162761.906,154122.792,158836.0403,190798.2207,252958.7695,182580.6956,218309.5156,247376.0439,253156.9014,269511.0801,257845.0803,284287.0703,315556.3706,255695.7954,238827.3972,217045.8015
1395,a,sp|P39310|YTFB_ECOLI,P39310,YTFB_ECOLI,ytfB,212,8,Escherichia coli (strain K12) OX=83333,Cell division protein YtfB ,3:Protein inferred from homology,1,0.9987,2,2,2,3,3,3,30101524,30101524,30101524,"4K(304.2072), 9K(304.2072), N-term(304.2072)",,,207796.4336,200916.7383,211946.3711,228276.9922,319245.0547,208685.293,240623.1875,251484.1602,330691.9219,392660.1172,343229.8047,375098.3125,282080.6172,276573.293,235105.3203,233365.7578
1396,a,sp|P39315|QOR2_ECOLI,P39315,QOR2_ECOLI,qorB,286,30.4,Escherichia coli (strain K12) OX=83333,Quinone oxidoreductase 2 ,1:Experimental evidence at protein level,1,0.999,7,7,7,10,10,10,54315743,54315743,54315743,"17K(304.2072), 19K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,742145.8584,695066.7822,869852.3936,863339.6201,486453.9341,393206.9062,379220.2334,376883.7773,897660.9658,965132.4951,754718.2002,992250.6621,541545.1284,481917.7534,449954.6235,446735.123
1397,a,sp|P39321|TAMB_ECOLI,P39321,TAMB_ECOLI,tamB,1259,29.3,Escherichia coli (strain K12) OX=83333,Translocation and assembly module subunit TamB ,1:Experimental evidence at protein level,1,0.999,30,30,30,43,43,43,369186423,369186423,369186423,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 16K(304.2072), 19K(304.2072), 1K(304.2072), 20K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,949857.052,1094247.792,1169746.196,1127378.794,1463494.263,1173846.8,1324311.499,1334566.182,1268844.95,1456750.553,1235261.885,1374887.395,1332133.804,1207079.923,1130004.645,1073540.024
1398,a,sp|P39325|YTFQ_ECOLI,P39325,YTFQ_ECOLI,ytfQ,318,48.1,Escherichia coli (strain K12) OX=83333,Galactofuranose-binding protein YtfQ ,1:Experimental evidence at protein level,1,0.999,21,21,21,125,125,125,1930244896,1930244896,1930244896,"10K(304.2072), 15K(304.2072), 16K(304.2072), 17M(15.9949), 18K(304.2072), 1K(304.2072), 23K(304.2072), 27K(304.2072), 2K(304.2072), 2M(15.9949), 3M(15.9949), 4M(15.9949), 5K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,6510531.688,6108206.444,7166018.937,7384057.735,26698632.51,23788481.41,25192296.17,25323041.56,5072637.151,5588453.731,5072680.895,5401956.054,19775011.08,18376290.47,16930726.5,16375213.74
1399,a,sp|P39334|BDCR_ECOLI,P39334,BDCR_ECOLI,bdcR,197,21.8,Escherichia coli (strain K12) OX=83333,HTH-type transcriptional repressor BdcR ,1:Experimental evidence at protein level,1,0.999,3,3,3,4,4,4,10689973,10689973,10689973,"11K(304.2072), 14K(304.2072), 8C(57.0215), N-term(304.2072)",,,363674.2734,256873.0625,380141.5078,376362.9258,126082.4087,102472.3735,93345.7905,75532.5439,350452.9512,391233.5664,297654.916,333516.6543,158802.2852,82966.4409,101643.0068,91091.0396
1400,a,sp|P39337|YJGM_ECOLI,P39337,YJGM_ECOLI,yjgM,167,18.6,Escherichia coli (strain K12) OX=83333,Uncharacterized N-acetyltransferase YjgM ,3:Protein inferred from homology,1,0.999,3,3,3,6,6,6,22565307,22565307,22565307,N-term(304.2072),,,465155.0234,442165.0469,477220.0234,504038.875,157438.8711,130131.5723,129839.8848,149177.4907,467348.1152,562305.4648,514706.2109,517140.8691,133217.4922,129590.0005,115501.6172,112627.0503
1401,a,sp|P39342|YJGR_ECOLI,P39342,YJGR_ECOLI,yjgR,500,42,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YjgR ,4:Protein predicted,1,0.999,16,16,16,25,25,25,49306347,49306347,49306347,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13K(304.2072), 15K(304.2072), 16K(304.2072), 18K(304.2072), 22K(304.2072), 7C(57.0215), 9K(304.2072), N-term(304.2072)",,,748411.0518,680940.8331,770454.387,883884.9182,1099805.626,932699.1196,990170.629,1034471.259,873075.4001,1019306.446,869116.4912,993008.1298,1388507.503,1278464.133,1114242.337,1171265.142
1402,a,sp|P39353|YJHC_ECOLI,P39353,YJHC_ECOLI,yjhC,372,21.8,Escherichia coli (strain K12) OX=83333,Uncharacterized oxidoreductase YjhC ,1:Experimental evidence at protein level,1,0.999,6,6,6,7,7,7,20792183,20792183,20792183,"17K(304.2072), 18K(304.2072), 19K(304.2072), 3C(57.0215), 4C(57.0215), 9K(304.2072), N-term(304.2072)",,,83913.2217,66690.5112,71387.2163,101911.8638,229438.3164,193180.2012,190548.9023,244165.2461,368942.3984,446955.9688,388190.3359,461340.8086,603996.0195,517008.5742,435424.4834,621471.9082
1403,a,sp|P39356|YJHU_ECOLI,P39356,YJHU_ECOLI,yjhU,328,41.5,Escherichia coli (strain K12) OX=83333,Uncharacterized transcriptional regulator YjhU ,3:Protein inferred from homology,1,0.999,14,14,14,19,19,19,51801781,51801781,51801781,"12K(304.2072), 1K(304.2072), 4K(304.2072), 5M(15.9949), 6K(304.2072), 7K(304.2072), 7M(15.9949), 9C(57.0215), N-term(304.2072)",,,1431555.201,1415909.438,1535456.28,1639769.855,1637676.818,1494525.724,1401574.4,1366951.837,1935746.443,2258183.232,1951389.417,2132537.284,2250652.981,2099250.952,1887744.356,1867134.029
1404,a,sp|P39366|SGCX_ECOLI,P39366,SGCX_ECOLI,sgcX,373,20.6,Escherichia coli (strain K12) OX=83333,Putative aminopeptidase SgcX ,3:Protein inferred from homology,1,0.999,7,7,7,10,10,10,484152852,484152852,484152852,"10K(304.2072), 5K(304.2072), 8K(304.2072), 9C(57.0215), N-term(304.2072)",,,251858.1455,266999.627,286710.6807,320164.8574,520329.7285,435212.4307,457909.3975,484982.4375,323307.8584,381967.9893,332826.7344,382718.9912,505804.4062,475949.7871,433098.2744,426349.2832
1405,a,sp|P39371|NANM_ECOLI,P39371,NANM_ECOLI,nanM,368,34.8,Escherichia coli (strain K12) OX=83333,N-acetylneuraminate epimerase ,1:Experimental evidence at protein level,1,0.999,11,11,11,17,17,17,105213343,105213343,105213343,"11K(304.2072), 14K(304.2072), 15K(304.2072), 20K(304.2072), 24K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,3066912.264,2056521.949,2453860.086,3200196.121,2496959.437,2488580.911,2642863.369,3182126.363,2165031.828,2530417.973,2336940.375,2514282.945,2739494.89,2753330.977,2235491.644,2685574.307
1406,a,sp|P39377|IADA_ECOLI,P39377,IADA_ECOLI,iadA,390,39.2,Escherichia coli (strain K12) OX=83333,Isoaspartyl dipeptidase ,1:Experimental evidence at protein level,1,0.999,14,14,14,28,28,28,408996096,408996096,408996096,"11K(304.2072), 12M(15.9949), 1K(304.2072), 3C(57.0215), 8K(304.2072), N-term(304.2072)",,,1687239.66,2091387.903,2384053.196,2204555.556,3053636.213,2381123.832,2520240.448,2258204.454,2119045.932,2556423.049,2179907.106,2482907.487,2976491.544,2981305.763,2524474.78,2424774.079
1407,a,sp|P39385|YJIN_ECOLI,P39385,YJIN_ECOLI,yjiN,426,6.3,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YjiN ,4:Protein predicted,1,0.999,3,3,3,4,4,4,7025752,7025752,7025752,"1K(304.2072), 8K(304.2072), N-term(304.2072)",,,161799.5957,150491.4258,175871.4448,175641.8457,227211.0747,214739.6826,216259.5737,220166.6182,118235.0161,134151.2422,120102.0063,121952.853,184561.8618,170979.7007,156726.5767,147341.4165
1408,a,sp|P39396|BTST_ECOLI,P39396,BTST_ECOLI,btsT,716,14.8,Escherichia coli (strain K12) OX=83333,Pyruvate/proton symporter BtsT ,1:Experimental evidence at protein level,1,0.999,10,10,10,23,23,23,572790700,572790700,572790700,"10K(304.2072), 13K(304.2072), 16K(304.2072), 17K(304.2072), 3K(304.2072), 4K(304.2072), 9K(304.2072), N-term(304.2072)",,,1088844.904,991544.8496,1118813.824,1164364.98,1085254.75,999447.4617,1062418.152,1074228.888,1028531.673,1211087.434,1127068.757,1176633.434,856107.1978,832733.3472,747120.9314,776810.4067
1409,a,sp|P39399|LGOR_ECOLI,P39399,LGOR_ECOLI,lgoR,304,10.9,Escherichia coli (strain K12) OX=83333,Probable HTH-type transcriptional regulator LgoR ,2:Experimental evidence at transcript level,1,0.999,3,3,3,4,4,4,12365517,12365517,12365517,N-term(304.2072),,,64645.7227,70107.9746,78909.7876,82822.2334,59631.1152,55183.3193,64998.2334,61423.4795,375949.2539,469091.8984,397751.8594,455369.4062,100947.3169,91416.9653,81563.9933,65494.1671
1410,a,sp|P39401|OPGB_ECOLI,P39401,OPGB_ECOLI,mdoB,763,23.5,Escherichia coli (strain K12) OX=83333,Phosphoglycerol transferase I ,3:Protein inferred from homology,1,0.999,16,16,16,23,23,23,62153005,62153005,62153005,"11K(304.2072), 12K(304.2072), 16K(304.2072), 17K(304.2072), 1K(304.2072), 2K(304.2072), 3K(304.2072), 3M(15.9949), 5K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,2189759.943,1860858.188,1973048.747,2483964.206,510750.6285,419232.7673,474187.0986,546412.444,5074723.882,6174684.42,5042561.314,6113568.653,778605.6689,695898.0364,599656.2355,568569.9525
1411,a,sp|P39406|RSMC_ECOLI,P39406,RSMC_ECOLI,rsmC,343,38.8,Escherichia coli (strain K12) OX=83333,Ribosomal RNA small subunit methyltransferase C ,1:Experimental evidence at protein level,1,0.999,10,10,10,16,16,16,89194786,89194786,89194786,"13K(304.2072), 14K(304.2072), 14M(15.9949), 22K(304.2072), 5M(15.9949), 8K(304.2072), N-term(304.2072)",,,1444127.074,1376887.76,1535857.049,1627529.377,991881.8228,741150.4849,856068.1323,848323.502,1458937.73,1723173.31,1706764.373,1775596.855,944149.3582,943867.3809,905539.3223,861401.9126
1412,a,sp|P39407|YJJU_ECOLI,P39407,YJJU_ECOLI,yjjU,357,19.6,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YjjU ,3:Protein inferred from homology,1,0.999,7,7,7,9,9,9,33588877,33588877,33588877,"13K(304.2072), 5C(57.0215), 8K(304.2072), N-term(304.2072)",,,624879.7861,596322.3555,627706.6709,715130.0684,221832.1421,171153.8364,179254.5381,197888.2617,588804.2637,669407.7559,617528.5391,671056.8027,211181.8418,200034.043,173020.29,167337.3638
1413,a,sp|P39408|YJJV_ECOLI,P39408,YJJV_ECOLI,yjjV,259,34.7,Escherichia coli (strain K12) OX=83333,Uncharacterized metal-dependent hydrolase YjjV ,1:Experimental evidence at protein level,1,0.999,6,6,6,6,6,6,21706242,21706242,21706242,"10K(304.2072), 6C(57.0215), N-term(304.2072)",,,137524.9927,347657.3569,338369.4023,171694.0918,383347.9717,225399.3518,253222.0669,213920.9216,229888.7939,283289.103,237591.5881,246967.4492,288417.5652,283263.7649,265833.1516,241778.9352
1414,a,sp|P39451|ADHP_ECOLI,P39451,ADHP_ECOLI,adhP,336,12.8,Escherichia coli (strain K12) OX=83333,"Alcohol dehydrogenase, propanol-preferring ",1:Experimental evidence at protein level,1,0.999,3,3,3,3,3,3,6813449,6813449,6813449,"12K(304.2072), 20K(304.2072), 5M(15.9949), N-term(304.2072)",,,103415.1929,106412.5112,124626.7646,128975.9585,163061.3496,148492.5801,141586.3398,152871.6826,150434.4385,167185.123,149823.6421,176589.748,172015.9873,147832.8838,136352.0723,134700.8179
1415,a,sp|P39829|GARD_ECOLI,P39829,GARD_ECOLI,garD,523,31.9,Escherichia coli (strain K12) OX=83333,Galactarate dehydratase (L-threo-forming) ,1:Experimental evidence at protein level,1,0.999,13,13,13,18,18,18,38524509,38524509,38524509,"10K(304.2072), 15K(304.2072), 16K(304.2072), 1K(304.2072), 25K(304.2072), 5M(15.9949), 8K(304.2072), 8M(15.9949), 9K(304.2072), N-term(304.2072)",,,769809.0657,696403.9463,751010.208,943166.8635,502378.4058,411430.5708,433180.6263,493336.8372,1486741.25,1828328.384,1534758.752,1825160.414,622049.488,571536.1001,488319.8495,502753.7723
1416,a,sp|P39830|YBAL_ECOLI,P39830,YBAL_ECOLI,ybaL,558,9,Escherichia coli (strain K12) OX=83333,Putative cation/proton antiporter YbaL ,1:Experimental evidence at protein level,1,0.999,5,5,5,12,12,12,12398528,12398528,12398528,"12M(15.9949), 19C(57.0215), 21K(304.2072), 2K(304.2072), 8K(304.2072), N-term(304.2072)",,,152031.0713,136431.9583,148295.1274,182984.0037,311601.313,251855.5498,267516.6396,262913.4021,278406.5452,303059.6902,282548.5193,301129.2527,382403.6523,336891.5874,330361.3906,303922.8792
1417,a,sp|P39831|YDFG_ECOLI,P39831,YDFG_ECOLI,ydfG,248,41.5,Escherichia coli (strain K12) OX=83333,NADP-dependent 3-hydroxy acid dehydrogenase YdfG ,1:Experimental evidence at protein level,1,0.999,11,11,11,33,33,33,367726888,367726888,367726888,"10K(304.2072), 15K(304.2072), 2K(304.2072), 5K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), 9M(15.9949), N-term(304.2072)",,,4370692.96,4308240.603,4457230.706,4885108.067,3578766.031,3714413.594,3468330.616,3301085.082,4404223.261,5247811.457,4842210.188,5047069.736,4100770.293,3999821.219,3412753.383,3480639.692
